金水区,,白庙小区,面积：88.99㎡,"['楼层：17/31层', '朝向：南', '户型：3室1厅1厨1卫']",风格：卡布奇诺,入住时间：2019-02-22,,地址：金水区东风路与文博西路交汇处,2940
金水区,,东岸尚景,面积：10.50㎡,"['楼层：8/26层', '朝向：南', '户型：4室1厅1厨2卫']",风格：柠檬树,入住时间：2019-05-06,飘窗,地址：三全路与渠东路交叉口向东100米路南,930
金水区,,东岸尚景,面积：17.40㎡,"['楼层：8/26层', '朝向：南', '户型：4室1厅1厨2卫']",风格：爱琴海,入住时间：2019-05-06,独卫,地址：三全路与渠东路交叉口向东100米路南,1380
金水区,,风雅颂天骄学府南区,面积：10.30㎡,"['楼层：3/7层', '朝向：南', '户型：4室1厅1厨2卫']",风格：爱琴海,入住时间：2019-05-03,,地址：金水区花园路与新柳路交叉口100米路南,830
金水区,,瀚海晴洲,面积：14.60㎡,"['楼层：4/25层', '朝向：东南', '户型：4室1厅1厨1卫']",风格：爱琴海,入住时间：2019-05-01,,地址：花园路国基路交叉口向西200米路北,1100
金水区,,汇宝花园（办公）,面积：26.70㎡,"['楼层：5/6层', '朝向：南', '户型：4室1厅1厨2卫']",风格：爱琴海,入住时间：2019-04-29,独卫,地址：金水区与文化路交叉口西200米,1460
金水区,,白庙小区,面积：9.45㎡,"['楼层：9/33层', '朝向：北', '户型：4室1厅1厨2卫']",风格：卡布奇诺,入住时间：2019-05-12,飘窗,地址：金水区东风路与文博西路交汇处,1160
金水区,,白庙小区,面积：67.42㎡,"['楼层：8/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：阳光橙,入住时间：2019-05-01,,地址：金水区东风路与文博西路交汇处,3200
金水区,,白庙小区,面积：79.10㎡,"['楼层：9/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：柠檬树,入住时间：2019-04-29,,地址：金水区东风路与文博西路交汇处,3300
金水区,,白庙小区,面积：67.87㎡,"['楼层：27/34层', '朝向：南', '户型：2室1厅1厨1卫']",风格：柠檬树,入住时间：2019-05-06,,地址：金水区东风路与文博西路交汇处,2500
金水区,,白庙小区,面积：88.57㎡,"['楼层：18/31层', '朝向：南', '户型：2室2厅1厨1卫']",风格：阳光橙,入住时间：2019-04-30,飘窗,地址：金水区东风路与文博西路交汇处,2600
金水区,,东岸尚景,面积：12.35㎡,"['楼层：9/26层', '朝向：南', '户型：4室1厅1厨2卫']",风格：青春派,入住时间：2019-04-25,,地址：三全路与渠东路交叉口向东100米路南,800
金水区,,东岸尚景,面积：22.35㎡,"['楼层：9/26层', '朝向：南', '户型：4室1厅1厨2卫']",风格：爱琴海,入住时间：2019-04-25,独卫,地址：三全路与渠东路交叉口向东100米路南,1580
金水区,,东岸尚景,面积：10.80㎡,"['楼层：5/26层', '朝向：南', '户型：4室1厅1厨2卫']",风格：爱琴海,入住时间：2019-05-01,飘窗,地址：三全路与渠东路交叉口向东100米路南,880
金水区,,豫军长基花园,面积：14.32㎡,"['楼层：8/32层', '朝向：南', '户型：4室2厅1厨1卫']",风格：柠檬树,入住时间：2019-05-05,,地址：北环路丰庆路交叉口向西200米,800
金水区,,裕华文桂园,面积：20.60㎡,"['楼层：3/11层', '朝向：东', '户型：4室2厅1厨1卫']",风格：阳光橙,入住时间：2019-05-01,飘窗,地址：东风路与丰庆路交汇处向北300米,1000
金水区,,大观国际,面积：14.00㎡,"['楼层：28/32层', '朝向：南', '户型：4室1厅1厨1卫']",风格：卡布奇诺,入住时间：2019-04-25,,地址：福元路玉凤路交叉口向南200米路西,1030
金水区,,升龙凤凰城C区,面积：20.00㎡,"['楼层：5/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：爱琴海,入住时间：2019-05-05,,地址：郑汴路玉凤路交叉口,960
金水区,,银基王朝三期,面积：16.00㎡,"['楼层：7/32层', '朝向：东南', '户型：5室1厅1厨2卫']",风格：柠檬树,入住时间：2019-05-05,飘窗,地址：福元路英协路交叉口西200米路南,1360
高新区,"【悦如公寓,专业住房管家为您服务】【让年轻人租房舒心放心】可季付！ 非中介！",升龙又一城2号院,面积：11.00㎡,"['楼层：18/34层', '朝向：南', '户型：4室1厅1厨2卫']",风格：柠檬树,入住时间：立即入住,飘窗,地址：科学大道与长椿路交叉口,660
高新区,悦如公寓【莲花街万和城】【总部企业基地】【BRT首发】非中介,谦祥万和城D区,面积：22.00㎡,"['楼层：18/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：爱琴海,入住时间：立即入住,,地址：长椿路与莲花街交汇处北100米,860
高新区,悦如公寓【莲花街万和城】【总部企业基地】【BRT首发】非中介,谦祥万和城D区,面积：9.50㎡,"['楼层：27/34层', '朝向：南', '户型：4室1厅1厨2卫']",风格：柠檬树,入住时间：立即入住,飘窗,地址：长椿路与莲花街交汇处北100米,735
高新区,,谦祥万和城D区,面积：35.00㎡,"['楼层：12/25层', '朝向：南', '户型：2室2厅0厨2卫']",风格：爱琴海,入住时间：2019-04-17,,地址：长椿路与莲花街交汇处北100米,1380
高新区,,谦祥万和城D区,面积：35.00㎡,"['楼层：12/25层', '朝向：南', '户型：2室2厅0厨2卫']",风格：青春派,入住时间：2019-04-17,,地址：长椿路与莲花街交汇处北100米,1480
高新区,,朗悦·公园道1号·誉园,面积：20.00㎡,"['楼层：20/33层', '朝向：南', '户型：4室1厅1厨1卫']",风格：爱琴海,入住时间：2019-04-29,,地址：郑州市高新区长椿路与枫杨街交叉口,623
高新区,"【悦如公寓,专业管家式服务】【可月付 无中介费】【让年轻人租房舒心放心】",升龙又一城2号院,面积：13.00㎡,"['楼层：7/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：柠檬树,入住时间：立即入住,飘窗,地址：科学大道与长椿路交叉口,860
高新区,悦如公寓 精装 家电齐全 可月付 随时看房,升龙又一城2号院,面积：14.00㎡,"['楼层：7/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：卡布奇诺,入住时间：立即入住,飘窗,地址：科学大道与长椿路交叉口,600
高新区,,朗悦·公园道1号·誉园,面积：8.00㎡,"['楼层：23/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：青春派,入住时间：2019-04-29,,地址：郑州市高新区长椿路与枫杨街交叉口,485
高新区,,朗悦·公园道1号·誉园,面积：13.00㎡,"['楼层：6/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：阳光橙,入住时间：2019-05-02,,地址：郑州市高新区长椿路与枫杨街交叉口,760
高新区,,谦祥万和城D区,面积：14.00㎡,"['楼层：6/34层', '朝向：南', '户型：4室1厅1厨2卫']",风格：青春派,入住时间：2019-04-29,,地址：长椿路与莲花街交汇处北100米,507
高新区,悦如公寓 精装 非中介 找好室友 上悦如网,郭庄盛世新天地,面积：118.00㎡,"['楼层：15/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：普通,入住时间：立即入住,,地址：药厂街与腊梅路交叉口,2960
高新区,"【悦如公寓,专业致力于年轻人租房事业】【让年轻人租房舒心放心】",升龙又一城2号院,面积：16.00㎡,"['楼层：14/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：青春派,入住时间：立即入住,飘窗,地址：科学大道与长椿路交叉口,800
高新区,悦如公寓 精装修 家具家电齐全 工大西门对面 BRT首站,谦祥万和城D区,面积：14.00㎡,"['楼层：22/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：青春派,入住时间：立即入住,,地址：长椿路与莲花街交汇处北100米,830
高新区,,朗悦·公园道1号·誉园,面积：14.00㎡,"['楼层：9/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：普通,入住时间：2019-04-27,,地址：郑州市高新区长椿路与枫杨街交叉口,880
高新区,,祝福红城三号院,面积：16.00㎡,"['楼层：8/30层', '朝向：南', '户型：4室1厅1厨1卫']",风格：普通,入住时间：2019-05-06,,地址：药厂街与碧桃路交叉口向南200米,762
高新区,,祝福红城三号院,面积：12.00㎡,"['楼层：14/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：阳光橙,入住时间：2019-05-17,,地址：药厂街与碧桃路交叉口向南200米,600
高新区,【悦如公寓】精装修【朝南大房间】随时看房【非中介】有优惠,升龙又一城2号院,面积：15.00㎡,"['楼层：30/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：青春派,入住时间：立即入住,,地址：科学大道与长椿路交叉口,830
高新区,【悦如公寓】精装修【朝南大房间】随时看房【非中介】有优惠5-b1-10-107,升龙又一城2号院,面积：11.00㎡,"['楼层：10/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：柠檬树,入住时间：立即入住,飘窗,地址：科学大道与长椿路交叉口,830
高新区,【悦如公寓】精装修【朝南大房间】随时看房【非中介】有优惠4-1--3-12,升龙又一城2号院,面积：13.00㎡,"['楼层：3/33层', '朝向：南', '户型：3室1厅1厨1卫']",风格：柠檬树,入住时间：立即入住,,地址：科学大道与长椿路交叉口,860
高新区,,朗悦·公园道1号·誉园,面积：15.00㎡,"['楼层：16/33层', '朝向：南', '户型：4室1厅1厨1卫']",风格：爱琴海,入住时间：2019-05-01,,地址：郑州市高新区长椿路与枫杨街交叉口,1030
高新区,,万科水云苑,面积：14.00㎡,"['楼层：21/34层', '朝向：南', '户型：5室1厅1厨2卫']",风格：普通,入住时间：2019-04-02,飘窗,地址：高新区科学大道红松路交叉口,680
高新区,,美景菩提,面积：10.00㎡,"['楼层：7/33层', '朝向：南', '户型：5室1厅1厨2卫']",风格：阳光橙,入住时间：2019-04-26,,地址：科学大道瑞达路,692
高新区,【悦如公寓】【精装全齐实拍】温馨舒适大卧室首租！,谦祥万和城D区,面积：15.00㎡,"['楼层：6/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：青春派,入住时间：立即入住,,地址：长椿路与莲花街交汇处北100米,860
高新区,悦如公寓！非中介!全新家电！学生优惠！,西雅图东史马,面积：12.00㎡,"['楼层：1/25层', '朝向：南', '户型：3室1厅1厨1卫']",风格：青春派,入住时间：立即入住,,地址：牡丹路与莲花街交汇处,860
高新区,兰寨新城！悦如公寓！非中介！全新家电！学生优惠！,兰寨新城,面积：15.00㎡,"['楼层：13/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：纽约故事,入住时间：立即入住,,地址：高新区长椿路与药厂街东200米,860
高新区,【悦如公寓】【精装全齐】温馨舒适大房间首租！实拍专属管家服务！,谦祥万和城D区,面积：18.00㎡,"['楼层：15/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：青春派,入住时间：立即入住,飘窗,地址：长椿路与莲花街交汇处北100米,760
高新区,悦如公寓【拎包入住】【首月七折】,升龙又一城2号院,面积：12.00㎡,"['楼层：9/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：柠檬树,入住时间：立即入住,飘窗,地址：科学大道与长椿路交叉口,860
高新区,悦如公寓【工大西门】谦详万和城【新房首租】首月打折不容错过！,谦祥万和城D区,面积：14.00㎡,"['楼层：30/34层', '朝向：南', '户型：4室1厅1厨2卫']",风格：阳光橙,入住时间：立即入住,,地址：长椿路与莲花街交汇处北100米,780
高新区,悦如公寓【工大西门】谦详万和城【新房首租】首月打折不容错过！,谦祥万和城D区,面积：13.00㎡,"['楼层：31/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：爱琴海,入住时间：立即入住,,地址：长椿路与莲花街交汇处北100米,800
高新区,,翰林国际城丁楼庄园,面积：16.00㎡,"['楼层：22/33层', '朝向：南', '户型：4室1厅1厨1卫']",风格：阳光橙,入住时间：2019-04-30,,地址：莲花街长椿路交叉口,700
高新区,,翰林国际城丁楼庄园,面积：18.00㎡,"['楼层：12/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：爱琴海,入住时间：2019-04-27,飘窗,地址：莲花街长椿路交叉口,1100
高新区,,谦祥万和城D区,面积：17.00㎡,"['楼层：12/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：爱琴海,入住时间：2019-05-05,飘窗,地址：长椿路与莲花街交汇处北100米,880
高新区,,升龙又一城2号院,面积：10.00㎡,"['楼层：23/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：柠檬树,入住时间：2019-04-19,,地址：科学大道与长椿路交叉口,860
高新区,,升龙又一城2号院,面积：10.00㎡,"['楼层：2/18层', '朝向：南', '户型：4室1厅1厨1卫']",风格：柠檬树,入住时间：2019-05-09,,地址：科学大道与长椿路交叉口,600
高新区,,升龙又一城2号院,面积：12.00㎡,"['楼层：2/18层', '朝向：南', '户型：4室1厅1厨1卫']",风格：阳光橙,入住时间：2019-05-24,,地址：科学大道与长椿路交叉口,838
高新区,,美景菩提,面积：13.00㎡,"['楼层：25/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：阳光橙,入住时间：2019-04-30,飘窗,地址：科学大道瑞达路,670
高新区,,兰寨新城,面积：15.00㎡,"['楼层：5/33层', '朝向：南', '户型：4室1厅1厨2卫']",风格：,入住时间：2019-05-01,,地址：高新区长椿路与药厂街东200米,730
高新区,,升龙又一城2号院,面积：15.00㎡,"['楼层：32/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：普通,入住时间：2019-04-26,,地址：科学大道与长椿路交叉口,800
高新区,,翰林国际城丁楼庄园,面积：7.00㎡,"['楼层：8/31层', '朝向：西', '户型：4室2厅1厨1卫']",风格：阳光橙,入住时间：2019-04-28,,地址：莲花街长椿路交叉口,730
